,State_Code,State_Name,Crash_ID,Count_Non_Motorists,Count_Vehicles_Total,Count_Vehicle_Forms,Count_PVH_Involved,Count_Occupants_MV,City_Name,Month_Name,Day_of_Month,Day_of_Week,Crash_Hour,Crash_Minute,Area_Rural_Urban,Road_Functional_Class,On_NHS_Road,Latitude,Longitude,Intersection_Type,Light_Condition,Weather_Condition,Notif_Hour,Notif_Minute,Arrival_Hour,Arrival_Minute,Hospital_Hour,Hospital_Minute,Fatalities_Count,Clean_Light_Condition,Clean_Weather_Condition,Total_Killed,Total_Alive,Fatal_Seats_List,Killed_Restraint_List,Any_Driver_Drinking,Total_Drinking_Drivers,Driver_License_Category,Driver_Max_Prev_Accident_Count,Driver_Max_Prev_Speeding_Count,Max_Driver_Age,Min_Driver_Age,Driver_Sex_List,Total_Exceeding_Limit_Vehicles,Total_Too_Fast_Vehicles,Max_Vehicle_Type_Severity_5,Max_Vehicle_Damage_Rank,Max_Harmful_Event_Severity,Crash_Road_Surface_Condition,Crash_Horizontal_Alignment,Crash_Vertical_Profile,Crash_Impairment_Category,Crash_Vehicle_Defect
37640,56,Wyoming,560108,0,1,1,0,4,NOT APPLICABLE,November,19,Sunday,20,40,Rural,High Speed (Arterial),Yes,41.08053889,-105.50736389,Non-Intersection,Dark - Lighted,Clear,8:00pm-8:59pm,43,9:00pm-9:59pm,0,9:00pm-9:59pm,45,1,Dark - Lighted,Clear,1,3,['Front_Passenger'],['None_Used'],0,0,Valid,0.0,0.0,18.0,18.0,['Male'],4,0,2,4,3,Icy/Snowy,Curve,Level,Lowest,No
37641,56,Wyoming,560109,0,1,1,0,2,NOT APPLICABLE,November,23,Thursday,18,14,Rural,High Speed (Arterial),Yes,41.72394167,-107.74700278,Non-Intersection,Dark - Not Lighted,Snow,6:00pm-6:59pm,14,6:00pm-6:59pm,42,7:00pm-7:59pm,33,1,Dark - Unlighted,Snow/Ice/Severe,1,1,['Driver'],['None_Used'],0,0,Valid,0.0,3.0,41.0,41.0,['Male'],2,0,3,4,3,Icy/Snowy,Straight,Level,Lowest,No
37642,56,Wyoming,560110,0,2,2,0,4,CODY,November,23,Thursday,19,45,Urban,High Speed (Arterial),Yes,44.53638333,-109.00525,Non-Intersection,Dark - Not Lighted,Snow,5:00pm-5:59pm,45,5:00pm-5:59pm,53,6:00pm-6:59pm,26,2,Dark - Unlighted,Snow/Ice/Severe,2,2,"['Driver', 'Front_Passenger']","['Shoulder_Lapbelt', 'Shoulder_Lapbelt']",0,0,Valid,0.0,0.0,63.0,60.0,"['Female', 'Female']",2,0,3,4,5,Icy/Snowy,Straight,Grade/Hillcrest,Lowest,No
37643,56,Wyoming,560111,0,1,1,0,1,NOT APPLICABLE,November,25,Saturday,13,50,Rural,High Speed (Arterial),Yes,41.38875833,-110.20125833,Non-Intersection,Daylight,Clear,1:00pm-1:59pm,53,2:00pm-2:59pm,1,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Daylight,Clear,1,0,['Driver'],['Shoulder_Lapbelt'],0,0,Valid,0.0,0.0,73.0,73.0,['Male'],0,0,3,4,3,Dry,Straight,Level,Medium,No
37644,56,Wyoming,560112,0,1,1,0,1,NOT APPLICABLE,November,29,Wednesday,7,40,Rural,Medium Speed (Collector),No,41.12941389,-108.81446667,Non-Intersection,Daylight,Clear,7:00am-7:59am,40,8:00am-8:59am,21,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Daylight,Clear,1,0,['Driver'],['None_Used'],1,1,Valid,0.0,0.0,19.0,19.0,['Male'],0,0,2,4,3,Dry,Straight,Grade/Hillcrest,Medium,No
37645,56,Wyoming,560113,0,2,2,0,3,NOT APPLICABLE,November,30,Thursday,6,47,Rural,High Speed (Arterial),Yes,41.88756944,-106.16423333,Non-Intersection,Dawn,Clear,7:00am-7:59am,2,7:00am-7:59am,15,Unknown,Unknown EMS Hospital Arrival Time,2,Twilight,Clear,2,1,"['Driver', 'Driver']","['None_Used', 'Shoulder_Lapbelt']",1,1,Valid,0.0,0.0,31.0,25.0,"['Male', 'Male']",0,0,3,4,5,Dry,Straight,Level,Lowest,No
37646,56,Wyoming,560114,0,1,1,0,1,CASPER,December,2,Saturday,7,25,Urban,High Speed (Arterial),Yes,42.79842222,-106.43853889,Non-Intersection,Daylight,Clear,7:00am-7:59am,28,7:00am-7:59am,35,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Daylight,Clear,1,0,['Driver'],['None_Used'],0,0,Valid,0.0,0.0,85.0,85.0,['Male'],1,0,3,4,3,Dry,Straight,Level,Lowest,No
37647,56,Wyoming,560115,1,1,1,0,1,CHEYENNE,December,17,Sunday,18,17,Urban,High Speed (Arterial),No,41.13292222,-104.76463889,Non-Intersection,Dark - Not Lighted,Clear,6:00pm-6:59pm,19,6:00pm-6:59pm,22,6:00pm-6:59pm,45,1,Dark - Unlighted,Clear,0,1,[],[],0,0,Valid,0.0,0.0,40.0,40.0,['Male'],0,0,3,4,4,Dry,Straight,Grade/Hillcrest,Lowest,No
37648,56,Wyoming,560116,1,1,1,0,2,CHEYENNE,December,21,Thursday,18,10,Urban,High Speed (Arterial),No,41.16264167,-104.76124722,Non-Intersection,Dark - Not Lighted,Clear,6:00pm-6:59pm,12,6:00pm-6:59pm,20,6:00pm-6:59pm,30,1,Dark - Unlighted,Clear,0,2,[],[],0,0,Valid,0.0,0.0,58.0,58.0,['Female'],0,0,3,3,4,Dry,Straight,Level,Lowest,No
37649,56,Wyoming,560117,0,5,5,0,6,NOT APPLICABLE,December,23,Saturday,19,34,Rural,High Speed (Arterial),Yes,43.10587778,-105.26117778,Non-Intersection,Dark - Not Lighted,Blowing Snow,7:00pm-7:59pm,34,8:00pm-8:59pm,16,9:00pm-9:59pm,57,1,Dark - Unlighted,Snow/Ice/Severe,1,5,['Driver'],['Shoulder_Lapbelt'],0,0,Valid,0.0,1.0,70.0,27.0,"['Male', 'Male', 'Male', 'Male', 'Male']",4,0,3,4,5,Icy/Snowy,Straight,Grade/Hillcrest,Lowest,No
37650,56,Wyoming,560118,0,1,1,0,1,NOT APPLICABLE,December,26,Tuesday,23,45,Rural,High Speed (Arterial),Yes,44.90467222,-108.60121944,Non-Intersection,Dark - Not Lighted,Clear,Unknown,Unknown if Notified,Unknown EMS Scene Arrival Hour,Unknown if Arrived,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Dark - Unlighted,Clear,1,0,['Driver'],['Shoulder_Lapbelt'],1,1,Valid,0.0,0.0,50.0,50.0,['Male'],1,0,3,4,3,Dry,Curve,Level,Lowest,No
37651,56,Wyoming,560119,1,1,1,0,1,NOT APPLICABLE,December,27,Wednesday,9,50,Rural,High Speed (Arterial),Yes,41.20034167,-105.43346111,Non-Intersection,Daylight,Clear,Unknown,Unknown if Notified,Unknown EMS Scene Arrival Hour,Unknown if Arrived,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Daylight,Clear,0,1,[],[],0,0,Valid,0.0,0.0,45.0,45.0,['Male'],0,0,4,4,3,Dry,Straight,Level,Lowest,No
